time,temperature_cleaned,tds_cleaned,turbidity_cleaned,pH_cleaned,Rate of Change (ΔT/Δt),Moving Average Deviation,Short-Term Gradient (ΔNTU),Rolling Variance (σ²ₚₕ),temp_fault,tds_fault,turbidity_fault,ph_fault,fault detection,anomaly_label_overall,anomaly_description_overall
2025-12-13 18:45:00+08:00,27.25,256.604,3,7.569231,0,0,0,0.000467583,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 19:00:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 19:15:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 19:30:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 19:45:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 20:00:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 20:15:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 20:30:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 20:45:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 21:00:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 21:15:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 21:30:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 21:45:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 22:00:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 22:15:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 22:30:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-13 22:45:00+08:00,27.25,256.604,3,7.569231,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-14 23:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0.00022911,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-14 23:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0.000343666,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-14 23:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0.000343666,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-14 23:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0.00022911,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 00:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 00:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 00:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 00:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 01:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 01:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 01:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 01:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 02:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 02:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 02:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 02:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 03:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 03:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 03:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 03:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 04:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 04:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 04:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 04:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 05:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 05:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 05:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 05:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 06:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 06:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 06:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 06:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 07:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 07:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 07:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 07:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 08:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 08:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 08:30:00+08:00,27.25,256.604,3,7.777143,0,0,0,0.011689386,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 08:45:00+08:00,27.25,256.604,3,7.777143,0,0,0,0.017534079,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 09:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0.017304975,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 09:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0.017073532,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 09:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0.016839752,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 09:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0.011226502,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 10:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 10:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 10:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 10:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 11:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 11:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 11:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 11:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 12:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 12:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 12:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 12:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 13:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 13:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 13:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 13:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 14:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 14:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 14:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 14:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 15:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 15:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 15:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 15:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 16:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 16:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 16:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 16:45:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 17:00:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 17:15:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 17:30:00+08:00,27.25,256.604,3,7.54022,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 17:45:00+08:00,27.25,256.604,3,7.53055,0,0,0,1.87E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 18:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,1.87E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 18:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,1.64E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 18:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,1.17E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 18:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,4.68E-06,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 19:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 19:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 19:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 19:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 20:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 20:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 20:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 20:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 21:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 21:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 21:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 21:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 22:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 22:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 22:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 22:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 23:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 23:00:00+08:00,27.25,256.604,3,7.535385,,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 23:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 23:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-15 23:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 00:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 00:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 00:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 00:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 01:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 01:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 01:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 01:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 02:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 02:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 02:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 02:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 03:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 03:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 03:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 03:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 04:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 04:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 04:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 04:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 05:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 05:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 05:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 05:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 06:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 06:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 06:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 06:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 07:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 07:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 07:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 07:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 08:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 08:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 08:30:00+08:00,27.25,256.604,3,7.525714,0,0,0,1.87E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 08:45:00+08:00,27.25,256.604,3,7.525714,0,0,0,2.81E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 09:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,2.81E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 09:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,2.81E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 09:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,2.81E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 09:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,1.87E-05,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 10:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 10:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 10:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 10:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 11:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 11:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 11:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 11:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 12:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 12:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 12:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 12:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 13:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 13:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 13:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 13:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 14:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 14:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 14:30:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 14:45:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 15:00:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-16 15:15:00+08:00,27.25,256.604,3,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
